vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
55,1,7,0 days 00:01:42.358000,0,,34.640,0,34.808,0,32.910,0,138.1,12:59.006,2025-11-10 11:17:32.758,0:34.640,0:34.808,0:32.910,215.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.64,34.808,32.91,24.535,24.535,10.105,34.640,19.279,53.919,15.529,1:09.448,13.103,1:22.551,19.807,1:42.358,,6,671.423,1760886991.423,,,,,,,,,,,102.358,1760886889.065,7,2001.6101694915253,1.7782442748091605,39.79393344778849,-86.2356898086975,0.014582273112807463,-0.20918066157760815,74.04653095843936,2.9732824427480917,6422.771186440678,6.007436386768448,6.077194656488549,138.15082627118645,0,0 days 00:01:40.409000,1.949
55,1,8,0 days 00:01:40.976000,0,,34.062,2,34.307,0,32.607,0,139.9,14:39.982,2025-11-10 11:19:13.734,0:34.062,0:34.307,0:32.607,214.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.062,34.307,32.607,24.022,24.022,10.04,34.062,19.127,53.189,15.180,1:08.369,12.839,1:21.208,19.768,1:40.976,,7,772.399,1760887092.399,,,,,,,,,,,100.976,1760886991.4229999,8,1997.5127118644068,1.4691525423728817,39.793909397771806,-86.23573506888697,0.01530593220338983,-0.20216610169491525,74.22706355932203,2.990677966101695,6404.360169491525,6.276014830508474,6.3502457627118645,137.79555084745763,0,0 days 00:01:40.409000,0.567
55,1,9,0 days 00:01:42.891000,0,,35.036,0,34.146,0,33.709,0,137.3,16:22.873,2025-11-10 11:20:56.625,0:35.036,0:34.146,0:33.709,213.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.036,34.146,33.709,24.465,24.465,10.571,35.036,19.042,54.078,15.104,1:09.182,13.223,1:22.405,20.486,1:42.891,,8,875.29,1760887195.29,,,,,,,,,,,102.89099999999999,1760887092.399,9,2010.620253164557,2.3590198563582594,39.793900134042694,-86.23569055000438,0.011734685255597803,-0.2002213772708069,73.84903675538656,2.9400084495141527,6438.301687763713,6.734799324038868,6.817997465145754,137.0739029535865,1,0 days 00:01:40.409000,2.482
55,1,10,0 days 00:01:41.234000,0,,35.063,0,33.831,0,32.340,3,139.6,18:04.107,2025-11-10 11:22:37.859,0:35.063,0:33.831,0:32.340,207.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.063,33.831,32.34,24.784,24.784,10.279,35.063,19.137,54.200,14.694,1:08.894,12.725,1:21.619,19.615,1:41.234,,9,976.524,1760887296.524,,,,,,,,,,,101.23400000000001,1760887195.29,10,2002.8179871520342,1.4737676810972997,39.79390506932422,-86.23569718748011,0.015141448778396915,-0.20500728675525073,75.94205743677668,2.987141020145735,6457.329764453962,6.5048285469352765,6.594644234890699,138.97715203426125,0,0 days 00:01:40.409000,0.825
55,1,11,0 days 00:01:40.576000,0,,34.093,0,33.667,0,32.816,0,140.5,19:44.683,2025-11-10 11:24:18.435,0:34.093,0:33.667,0:32.816,214.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.093,33.667,32.816,23.914,23.914,10.179,34.093,18.979,53.072,14.688,1:07.760,12.984,1:20.744,19.832,1:40.576,,10,1077.1,1760887397.1,,,,,,,,,,,100.576,1760887296.524,11,1996.2468085106384,2.6070182900893237,39.7939504836783,-86.23579441786117,0.010489153551680137,-0.19204210974053593,75.95865163760102,2.9038706933219904,6456.336170212766,7.23840706082518,7.337615908124203,136.22555319148935,1,0 days 00:01:40.409000,0.167
55,1,12,0 days 00:01:40.409000,3,,34.176,0,33.666,2,32.567,0,140.7,21:25.092,2025-11-10 11:25:58.844,0:34.176,0:33.666,0:32.567,210.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.176,33.666,32.567,24.065,24.065,10.111,34.176,19.102,53.278,14.564,1:07.842,12.876,1:20.718,19.691,1:40.409,,11,1177.509,1760887497.509,,,,,,,,,,,100.40899999999999,1760887397.1000001,12,1982.8933901918977,1.5962046908315564,39.7939410602106,-86.23576757760445,0.01713816631130064,-0.21257100213219615,76.6374498933902,2.9159914712153516,6533.45842217484,6.886321961620469,6.990944562899786,138.57253731343283,1,0 days 00:01:40.409000,0.0
55,1,13,0 days 00:01:42.812000,0,,34.301,0,35.497,0,33.014,0,137.4,23:07.904,2025-11-10 11:27:41.656,0:34.301,0:35.497,0:33.014,213.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.301,35.497,33.014,24.039,24.039,10.262,34.301,18.972,53.273,16.525,1:09.798,13.411,1:23.209,19.603,1:42.812,,12,1280.321,1760887600.321,,,,,,,,,,,102.812,1760887497.509,13,2014.3101952277657,2.2277946933449324,39.79383709556178,-86.23571677454765,0.0295080469769465,-0.21039582427142237,77.06035667681601,2.9512831665941714,6506.505422993492,5.9550869943453675,6.048116572422793,138.40128260869565,1,0 days 00:01:40.409000,2.403
55,1,14,0 days 00:02:02.086000,0,,34.121,0,38.300,0,49.665,0,115.7,25:09.990,2025-11-10 11:29:43.742,0:34.121,0:38.300,0:49.665,209.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,34.121,38.3,49.665,24.038,24.038,10.083,34.121,20.786,54.907,17.514,1:12.421,19.186,1:31.607,30.479,2:02.086,,13,1402.407,1760887722.407,,,,,,,,,,,122.086,1760887600.321,14,2001.6163793103449,2.3065863108049935,39.79392716846638,-86.23571012433726,0.01794834266035299,-0.21000947051226862,76.59422729229445,2.9591046061127853,6533.4375,6.254853637537667,6.338183383555747,139.52637931034482,1,0 days 00:01:40.409000,21.677
55,1,15,0 days 00:02:33.456000,0,,53.978,0,50.614,0,48.864,0,92.1,27:43.446,2025-11-10 11:32:17.198,0:53.978,0:50.614,0:48.864,107.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,53.978,50.614,48.864,40.364,40.364,13.614,53.978,31.561,1:25.539,19.053,1:44.592,19.991,2:04.583,28.873,2:33.456,,14,1555.863,1760887875.863,,,,,,,,,,,153.45600000000002,1760887722.4069998,15,2014.3557894736841,1.3061525495153814,39.79385360544159,-86.23566820648618,0.01699030762747577,-0.1873771597134429,74.81065739570164,2.9241466498103668,6406.204210526315,6.263457648546144,6.3564580699536455,136.38505263157896,0,0 days 00:01:40.409000,53.047
55,1,16,0 days 00:02:32.086000,0,,53.280,0,50.472,0,48.334,0,92.9,30:15.532,2025-11-10 11:34:49.284,0:53.280,0:50.472,0:48.334,112.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,53.28,50.472,48.334,39.593,39.593,13.687,53.280,31.451,1:24.731,19.021,1:43.752,20.046,2:03.798,28.288,2:32.086,,15,1707.949,1760888027.949,,,,,,,,,,,152.086,1760887875.863,16,2193.564831261101,4.457558552164656,39.79327051448348,-86.23573120203824,-0.01738289567068843,-0.12047906316536551,37.1303300212917,3.024485450674237,5279.584369449379,3.3977590489709013,3.4705145493257628,115.27156305506216,0,0 days 00:01:40.409000,51.677
55,1,17,0 days 00:02:14.307000,0,,49.660,0,43.016,0,41.631,0,105.2,32:29.839,2025-11-10 11:37:03.591,0:49.660,0:43.016,0:41.631,155.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,49.66,43.016,41.631,36.810,36.810,12.85,49.660,24.138,1:13.798,18.878,1:32.676,18.492,1:51.168,23.139,2:14.307,,16,1842.256,1760888162.256,,,,,,,,,,,134.307,1760888027.9490001,17,1953.0056338028169,6.5940596846846855,39.79395936523472,-86.23591719876539,-0.0027615427927927933,-0.062446227477477474,11.614732545045046,2.8671171171171173,4463.064788732394,0.4206024774774775,0.43380912162162166,91.92043723554302,0,0 days 00:01:40.409000,33.898
55,1,18,0 days 00:01:41.644000,0,,35.151,0,34.023,0,32.470,0,139.0,34:11.483,2025-11-10 11:38:45.235,0:35.151,0:34.023,0:32.470,205.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,35.151,34.023,32.47,24.967,24.967,10.184,35.151,19.203,54.354,14.820,1:09.174,12.824,1:21.998,19.646,1:41.644,,17,1943.9,1760888263.9,1760888263.0,2025-10-19 15:37:43,11.8,14.1,81.82,978.7,2.88,292.0,0.0,,101.644,1760888162.256,18,1960.6381766381767,5.706098603590767,39.79395914499017,-86.23588744647553,-0.0011128526645768045,-0.0622322599031063,40.50929324593902,1.9102308349957253,5441.772079772079,5.347198632088914,5.39927329723568,92.84674750356633,0,0 days 00:01:40.409000,1.235
55,1,19,0 days 00:02:13.491000,0,,42.134,0,46.118,0,45.239,0,105.9,36:24.974,2025-11-10 11:40:58.726,0:42.134,0:46.118,0:45.239,186.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,42.134,46.118,45.239,29.981,29.981,12.153,42.134,26.624,1:08.758,19.494,1:28.252,18.164,1:46.416,27.075,2:13.491,,18,2077.391,1760888397.391,,,,,,,,,,,133.49099999999999,1760888263.9,19,1923.392857142857,4.193770279039585,39.793894494840806,-86.23577609052911,0.019622647631408176,-0.09446560674886438,44.6479688513952,2.1236210253082413,5807.238636363636,2.799281310837119,2.8514633354964305,104.82530844155843,0,0 days 00:01:40.409000,33.082
55,1,20,0 days 00:02:22.529000,0,,48.978,0,48.699,0,44.852,0,99.1,38:47.503,2025-11-10 11:43:21.255,0:48.978,0:48.699,0:44.852,127.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,48.978,48.699,44.852,35.860,35.860,13.118,48.978,29.81,1:18.788,18.889,1:37.677,18.14,1:55.817,26.712,2:22.529,,19,2219.92,1760888539.92,,,,,,,,,,,142.529,1760888397.391,20,1983.5892473118279,0.6812822719449224,39.79399562579629,-86.23580305916923,0.012811101549053357,-0.2166497418244406,74.82268072289156,2.953958691910499,6458.3462365591395,6.040451807228916,6.12777108433735,138.15617204301077,1,0 days 00:01:40.409000,42.12
55,1,21,0 days 00:02:21.959000,0,,49.176,0,48.898,0,43.885,0,99.5,41:09.462,2025-11-10 11:45:43.214,0:49.176,0:48.898,0:43.885,125.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,49.176,48.898,43.885,36.188,36.188,12.988,49.176,29.991,1:19.167,18.907,1:38.074,17.699,1:55.773,26.186,2:21.959,,20,2361.879,1760888681.879,,,,,,,,,,,141.959,1760888539.9199998,21,2077.0953150242326,4.532642487046632,39.793730392357226,-86.23567076421155,-0.018729922279792748,-0.09450582901554404,28.149818652849742,2.5333549222797926,5329.985460420033,3.093693329015544,3.1413503886010363,105.62312297734628,0,0 days 00:01:40.409000,41.55
55,1,22,0 days 00:02:13.627000,0,,45.847,0,45.190,0,42.590,0,105.7,43:23.089,2025-11-10 11:47:56.841,0:45.847,0:45.190,0:42.590,139.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,45.847,45.19,42.59,33.430,33.430,12.417,45.847,27.138,1:12.985,18.052,1:31.037,16.917,1:47.954,25.673,2:13.627,,21,2495.506,1760888815.506,,,,,,,,,,,133.627,1760888681.879,22,1979.5343511450383,4.790067237163814,39.7938748746746,-86.23579441480939,-0.0023319070904645484,-0.09147952322738387,33.412814792176036,2.3429095354523226,5236.81679389313,3.2416595354523223,3.283762224938875,98.7509035222052,0,0 days 00:01:40.409000,33.218
55,1,23,0 days 00:02:07.761000,0,,46.757,0,41.937,0,39.067,0,110.6,45:30.850,2025-11-10 11:50:04.602,0:46.757,0:41.937,0:39.067,151.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FF,46.757,41.937,39.067,34.478,34.478,12.279,46.757,23.852,1:10.609,18.085,1:28.694,15.814,1:44.508,23.253,2:07.761,,22,2623.267,1760888943.267,,,,,,,,,,,127.761,1760888815.506,23,1962.3141122913505,2.5735642661804925,39.79393281359978,-86.23580551727026,0.006070495290185354,-0.0905183834700699,54.99772105742935,1.888483743542996,5820.702579666161,5.882370100273474,5.948492859313279,99.1083282674772,0,0 days 00:01:40.409000,27.352
57,1,1,0 days 00:02:00.451000,0,,46.491,0,37.608,0,36.352,0,117.3,2:00.451,2025-11-10 11:06:34.203,0:46.491,0:37.608,0:36.352,194.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,46.491,37.608,36.352,34.920,34.920,11.571,46.491,21.079,1:07.570,16.529,1:24.099,14.344,1:38.443,22.008,2:00.451,,0,12.868,1760886332.868,,,,,,,,,,,120.451,1760886212.417,1,2953.203059805285,-8.416035634743876,39.79423757438405,-86.2362554545923,0.013547327394209354,-0.12405874164810692,38.79520322939866,2.341314031180401,4656.020862308762,1.9780637527839644,2.0213571826280625,90.13532684283727,0,0 days 00:01:44.428000,16.023
57,1,2,0 days 00:02:12.120000,0,,39.301,0,41.913,0,50.906,0,107.0,4:12.571,2025-11-10 11:08:46.323,0:39.301,0:41.913,0:50.906,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,39.301,41.913,50.906,27.213,27.213,12.088,39.301,24.766,1:04.067,17.147,1:21.214,28.463,1:49.677,22.443,2:12.120,,1,144.988,1760886464.988,,,,,,,,,,,132.12,1760886332.868,2,2015.9570063694268,-8.283566878980892,39.79384402256862,-86.23576552032665,-0.012114649681528662,-0.11971815286624204,37.029764331210195,2.830254777070064,4847.53821656051,2.5902563694267515,2.674095541401274,102.3252229299363,0,0 days 00:01:44.428000,27.692
57,1,3,0 days 00:02:07.269000,0,,46.376,0,43.651,0,37.242,0,111.0,6:19.840,2025-11-10 11:10:53.592,0:46.376,0:43.651,0:37.242,189.1,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,46.376,43.651,37.242,34.100,34.100,12.276,46.376,26.646,1:13.022,17.005,1:30.027,15.615,1:45.642,21.627,2:07.269,,2,272.257,1760886592.257,,,,,,,,,,,127.269,1760886464.988,3,1954.6904315196998,-10.702364864864865,39.794084865409694,-86.23588693750513,0.0037747747747747737,-0.17096771771771774,62.01141891891892,2.792042042042042,5684.292682926829,4.882781531531531,4.975262762762763,120.4168105065666,1,0 days 00:01:44.428000,22.841
57,1,4,0 days 00:01:50.095000,0,,37.702,0,36.870,0,35.523,0,128.3,8:09.935,2025-11-10 11:12:43.687,0:37.702,0:36.870,0:35.523,205.3,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,37.702,36.87,35.523,26.598,26.598,11.104,37.702,20.844,58.546,16.026,1:14.572,14.092,1:28.664,21.431,1:50.095,,3,382.352,1760886702.352,,,,,,,,,,,110.095,1760886592.257,4,2137.7437603993344,-7.912441783100466,39.7932674956179,-86.23550958182918,-0.007666999334664006,-0.13234830339321357,48.20736526946108,2.722554890219561,5021.648918469218,3.17960246174318,3.296954424484365,106.97348333333333,1,0 days 00:01:44.428000,5.667
57,1,5,0 days 00:01:50.771000,0,,37.433,0,37.101,0,36.237,0,127.6,10:00.706,2025-11-10 11:14:34.458,0:37.433,0:37.101,0:36.237,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,37.433,37.101,36.237,26.411,26.411,11.022,37.433,20.701,58.134,16.400,1:14.534,14.176,1:28.710,22.061,1:50.771,,4,493.123,1760886813.123,,,,,,,,,,,110.771,1760886702.352,5,1949.2948275862068,-8.278854777509487,39.794157964437325,-86.2357582547575,-0.009680579510175922,-0.1576595377716454,41.853028630562264,2.9406691962745772,5187.325862068966,2.5478682304242843,2.635762331838565,111.64991379310344,1,0 days 00:01:44.428000,6.343
57,1,6,0 days 00:01:47.182000,0,,36.614,0,36.056,0,34.512,0,131.8,11:47.888,2025-11-10 11:16:21.640,0:36.614,0:36.056,0:34.512,202.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.614,36.056,34.512,25.881,25.881,10.733,36.614,20.267,56.881,15.789,1:12.670,13.711,1:26.381,20.801,1:47.182,,5,600.305,1760886920.305,,,,,,,,,,,107.182,1760886813.1230001,6,2028.5381526104418,-9.093857888398233,39.79385815026625,-86.23570487911756,-0.0031035728623042963,-0.19408390204737055,61.5798675230831,2.804897631473304,6102.857429718875,4.342242071457246,4.42179847450823,128.5808853118712,0,0 days 00:01:44.428000,2.754
57,1,7,0 days 00:01:46.176000,0,,36.109,0,35.946,0,34.121,0,133.1,13:34.064,2025-11-10 11:18:07.816,0:36.109,0:35.946,0:34.121,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.109,35.946,34.121,25.594,25.594,10.515,36.109,20.273,56.382,15.673,1:12.055,13.613,1:25.668,20.508,1:46.176,,6,706.481,1760887026.481,,,,,,,,,,,106.176,1760886920.3049998,7,2024.1456692913387,-9.246982248520709,39.79390248857306,-86.23573708317925,-0.006854043392504931,-0.19637120315581855,61.89452859960552,2.964497041420118,5850.0177165354335,4.637301775147929,4.714191321499014,127.16700787401575,1,0 days 00:01:44.428000,1.748
57,1,8,0 days 00:01:45.281000,0,,35.921,0,35.541,0,33.819,0,134.2,15:19.345,2025-11-10 11:19:53.097,0:35.921,0:35.541,0:33.819,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.921,35.541,33.819,25.560,25.560,10.361,35.921,20.065,55.986,15.476,1:11.462,13.558,1:25.020,20.261,1:45.281,,7,811.762,1760887131.762,,,,,,,,,,,105.281,1760887026.4810002,8,2005.511293634497,-9.312715340442987,39.7939511268622,-86.23577922479944,0.0016755537325676788,-0.20584372436423298,65.21971287940936,2.8876127973748975,6134.11498973306,4.435227645611157,4.505602953240361,130.9652977412731,0,0 days 00:01:44.428000,0.853
57,1,9,0 days 00:01:44.927000,0,,35.818,0,35.303,0,33.806,0,134.7,17:04.272,2025-11-10 11:21:38.024,0:35.818,0:35.303,0:33.806,204.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.818,35.303,33.806,25.376,25.376,10.442,35.818,19.812,55.630,15.491,1:11.121,13.503,1:24.624,20.303,1:44.927,,8,916.689,1760887236.689,,,,,,,,,,,104.92699999999999,1760887131.7619998,9,2000.2417355371902,-9.5820322180917,39.79395431430317,-86.23573641046322,-0.00444155307724081,-0.20614704667492773,67.20061544816191,2.9491945477075587,6131.506198347108,5.004246179264767,5.078339529120198,132.5837525773196,1,0 days 00:01:44.428000,0.499
57,1,10,0 days 00:01:44.562000,0,,35.560,0,35.220,0,33.782,0,135.1,18:48.834,2025-11-10 11:23:22.586,0:35.560,0:35.220,0:33.782,204.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.56,35.22,33.782,25.271,25.271,10.289,35.560,19.85,55.410,15.370,1:10.780,13.42,1:24.200,20.362,1:44.562,,9,1021.251,1760887341.251,,,,,,,,,,,104.562,1760887236.689,10,2010.287784679089,-10.143312629399587,39.79392405602749,-86.23577257871135,-0.0013072463768115945,-0.21637474120082814,66.64050931677018,2.9196687370600416,6237.666666666667,4.746349896480331,4.8111118012422365,133.8485093167702,0,0 days 00:01:44.428000,0.134
57,1,11,0 days 00:01:44.656000,0,,35.691,0,35.146,2,33.819,0,135.0,20:33.490,2025-11-10 11:25:07.242,0:35.691,0:35.146,0:33.819,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.691,35.146,33.819,25.474,25.474,10.217,35.691,19.685,55.376,15.461,1:10.837,13.617,1:24.454,20.202,1:44.656,,10,1125.907,1760887445.907,,,,,,,,,,,104.656,1760887341.2510002,11,2005.4265010351967,-9.48304311774461,39.79392052803862,-86.23573183657518,0.000786069651741294,-0.21154228855721394,66.55802238805971,2.859452736318408,6347.875776397515,4.837935323383085,4.903611111111111,134.07402489626557,1,0 days 00:01:44.428000,0.228
57,1,12,0 days 00:01:44.428000,2,,35.490,0,35.440,0,33.498,2,135.3,22:17.918,2025-11-10 11:26:51.670,0:35.490,0:35.440,0:33.498,204.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.49,35.44,33.498,25.263,25.263,10.227,35.490,19.988,55.478,15.452,1:10.930,13.29,1:24.220,20.208,1:44.428,,11,1230.335,1760887550.335,,,,,,,,,,,104.428,1760887445.907,12,2007.6611226611226,-10.006273369339427,39.79389337904977,-86.23577080200855,0.0014773577066888248,-0.21732945575405066,68.21608226007477,2.88616535105941,6329.492723492724,5.226086414624014,5.288674698795181,134.59611226611227,1,0 days 00:01:44.428000,0.0
57,1,13,0 days 00:01:46.464000,0,,35.718,0,36.235,0,34.511,0,132.7,24:04.382,2025-11-10 11:28:38.134,0:35.718,0:36.235,0:34.511,205.3,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,35.718,36.235,34.511,25.400,25.400,10.318,35.718,20.646,56.364,15.589,1:11.953,13.648,1:25.601,20.863,1:46.464,,12,1336.799,1760887656.799,,,,,,,,,,,106.464,1760887550.335,13,2001.5861344537816,-10.387421119057636,39.79393016604952,-86.235857336472,0.0006554480437526294,-0.21944383676903662,68.79922170803533,2.914598233066891,6274.447478991597,5.252734539335297,5.317904922170803,134.46817226890755,1,0 days 00:01:44.428000,2.036
57,1,14,0 days 00:01:46.487000,0,,36.683,0,35.614,0,34.190,0,132.7,25:50.869,2025-11-10 11:30:24.621,0:36.683,0:35.614,0:34.190,199.3,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.683,35.614,34.19,25.968,25.968,10.715,36.683,20.051,56.734,15.563,1:12.297,13.795,1:26.092,20.395,1:46.487,,13,1443.286,1760887763.286,1760887762.0,2025-10-19 15:29:22,12.16,14.2,82.0,978.4,3.6,272.0,0.0,,106.487,1760887656.799,14,2011.448132780083,-11.061647254575707,39.79389369507598,-86.23573928426784,0.0017246256239600657,-0.22122171381031613,69.60976289517471,2.9392678868552413,6275.421161825726,5.567720465890183,5.634419717138103,134.71592515592516,1,0 days 00:01:44.428000,2.059
57,1,15,0 days 00:02:07.742000,0,,36.276,0,41.162,0,50.304,0,110.6,27:58.611,2025-11-10 11:32:32.363,0:36.276,0:41.162,0:50.304,203.0,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.276,41.162,50.304,25.587,25.587,10.689,36.276,24.391,1:00.667,16.771,1:17.438,20.527,1:37.965,29.777,2:07.742,,14,1571.028,1760887891.028,,,,,,,,,,,127.742,1760887763.286,15,2019.644171779141,-10.321194762684124,39.793839871395626,-86.23573767104828,0.0025875613747954177,-0.2138240589198036,67.48481587561375,2.9063011456628476,6160.7648261758695,4.651481178396072,4.726499590834697,131.97149284253578,1,0 days 00:01:44.428000,23.314
57,1,16,0 days 00:02:30.611000,0,,50.382,0,49.677,0,50.552,0,93.8,30:29.222,2025-11-10 11:35:02.974,0:50.382,0:49.677,0:50.552,139.2,Jeff Curry,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,50.382,49.677,50.552,39.336,39.336,11.046,50.382,33.46,1:23.842,16.217,1:40.059,22.437,2:02.496,28.115,2:30.611,,15,1721.639,1760888041.639,,,,,,,,,,,150.611,1760887891.0279999,16,1993.9551020408164,-9.93661626481406,39.793920497481174,-86.23576041947689,-0.00033714752758479816,-0.20955986922762568,66.37854924397222,2.9914180629342053,6075.710204081633,4.476610134859011,4.545210461789947,131.82423312883435,1,0 days 00:01:44.428000,46.183
